id,x,y,z,xi,yi,zi,value,cost,blockvalue,rock_tonnes,ore_tonnes
338,-15.0,645.0,195.0,0,22,7,0.0,0.0,0.0,0.0,0.0
339,-15.0,645.0,225.0,0,22,8,0.0,0.0,0.0,0.0,0.0
340,-15.0,645.0,255.0,0,22,9,0.0,0.0,0.0,0.0,0.0
341,-15.0,645.0,285.0,0,22,10,0.0,0.0,0.0,0.0,0.0
342,-15.0,645.0,315.0,0,22,11,0.0,0.0,0.0,0.0,0.0
343,-15.0,645.0,345.0,0,22,12,0.0,0.0,0.0,0.0,0.0
344,-15.0,645.0,375.0,0,22,13,0.0,0.0,0.0,0.0,0.0
345,-15.0,645.0,405.0,0,22,14,0.0,17240.62,-17240.62,28720.0,0.0
346,-15.0,675.0,-15.0,0,23,0,0.0,0.0,0.0,0.0,0.0
347,-15.0,675.0,15.0,0,23,1,0.0,0.0,0.0,0.0,0.0
348,-15.0,675.0,45.0,0,23,2,0.0,0.0,0.0,0.0,0.0
349,-15.0,675.0,75.0,0,23,3,0.0,0.0,0.0,0.0,0.0
350,-15.0,675.0,105.0,0,23,4,0.0,0.0,0.0,0.0,0.0
351,-15.0,675.0,135.0,0,23,5,0.0,0.0,0.0,0.0,0.0
352,-15.0,675.0,165.0,0,23,6,0.0,0.0,0.0,0.0,0.0
353,-15.0,675.0,195.0,0,23,7,0.0,0.0,0.0,0.0,0.0
354,-15.0,675.0,225.0,0,23,8,0.0,0.0,0.0,0.0,0.0
355,-15.0,675.0,255.0,0,23,9,0.0,0.0,0.0,0.0,0.0
356,-15.0,675.0,285.0,0,23,10,0.0,0.0,0.0,0.0,0.0
357,-15.0,675.0,315.0,0,23,11,0.0,0.0,0.0,0.0,0.0
358,-15.0,675.0,345.0,0,23,12,0.0,0.0,0.0,0.0,0.0
359,-15.0,675.0,375.0,0,23,13,0.0,0.0,0.0,0.0,0.0
360,-15.0,675.0,405.0,0,23,14,0.0,17192.59,-17192.59,28640.0,0.0
361,-15.0,705.0,-15.0,0,24,0,0.0,0.0,0.0,0.0,0.0
362,-15.0,705.0,15.0,0,24,1,0.0,0.0,0.0,0.0,0.0
363,-15.0,705.0,45.0,0,24,2,0.0,0.0,0.0,0.0,0.0
364,-15.0,705.0,75.0,0,24,3,0.0,0.0,0.0,0.0,0.0
365,-15.0,705.0,105.0,0,24,4,0.0,0.0,0.0,0.0,0.0
366,-15.0,705.0,135.0,0,24,5,0.0,0.0,0.0,0.0,0.0
367,-15.0,705.0,165.0,0,24,6,0.0,0.0,0.0,0.0,0.0
368,-15.0,705.0,195.0,0,24,7,0.0,0.0,0.0,0.0,0.0
369,-15.0,705.0,225.0,0,24,8,0.0,0.0,0.0,0.0,0.0
370,-15.0,705.0,255.0,0,24,9,0.0,0.0,0.0,0.0,0.0
371,-15.0,705.0,285.0,0,24,10,0.0,0.0,0.0,0.0,0.0
372,-15.0,705.0,315.0,0,24,11,0.0,0.0,0.0,0.0,0.0
373,-15.0,705.0,345.0,0,24,12,0.0,0.0,0.0,0.0,0.0
374,-15.0,705.0,375.0,0,24,13,0.0,0.0,0.0,0.0,0.0
375,-15.0,705.0,405.0,0,24,14,0.0,0.0,0.0,0.0,0.0
376,-15.0,735.0,-15.0,0,25,0,0.0,0.0,0.0,0.0,0.0
377,-15.0,735.0,15.0,0,25,1,0.0,0.0,0.0,0.0,0.0
378,-15.0,735.0,45.0,0,25,2,0.0,0.0,0.0,0.0,0.0
379,-15.0,735.0,75.0,0,25,3,0.0,0.0,0.0,0.0,0.0
380,-15.0,735.0,105.0,0,25,4,0.0,0.0,0.0,0.0,0.0
381,-15.0,735.0,135.0,0,25,5,0.0,0.0,0.0,0.0,0.0
382,-15.0,735.0,165.0,0,25,6,0.0,0.0,0.0,0.0,0.0
383,-15.0,735.0,195.0,0,25,7,0.0,0.0,0.0,0.0,0.0
384,-15.0,735.0,225.0,0,25,8,0.0,0.0,0.0,0.0,0.0
385,-15.0,735.0,255.0,0,25,9,0.0,0.0,0.0,0.0,0.0
386,-15.0,735.0,285.0,0,25,10,0.0,0.0,0.0,0.0,0.0
387,-15.0,735.0,315.0,0,25,11,0.0,0.0,0.0,0.0,0.0
388,-15.0,735.0,345.0,0,25,12,0.0,0.0,0.0,0.0,0.0
389,-15.0,735.0,375.0,0,25,13,0.0,0.0,0.0,0.0,0.0
390,-15.0,735.0,405.0,0,25,14,0.0,0.0,0.0,0.0,0.0
391,-15.0,765.0,-15.0,0,26,0,0.0,0.0,0.0,0.0,0.0
392,-15.0,765.0,15.0,0,26,1,0.0,0.0,0.0,0.0,0.0
393,-15.0,765.0,45.0,0,26,2,0.0,0.0,0.0,0.0,0.0
394,-15.0,765.0,75.0,0,26,3,0.0,0.0,0.0,0.0,0.0
395,-15.0,765.0,105.0,0,26,4,0.0,0.0,0.0,0.0,0.0
396,-15.0,765.0,135.0,0,26,5,0.0,0.0,0.0,0.0,0.0
397,-15.0,765.0,165.0,0,26,6,0.0,0.0,0.0,0.0,0.0
398,-15.0,765.0,195.0,0,26,7,0.0,0.0,0.0,0.0,0.0
399,-15.0,765.0,225.0,0,26,8,0.0,0.0,0.0,0.0,0.0
400,-15.0,765.0,255.0,0,26,9,0.0,0.0,0.0,0.0,0.0
401,-15.0,765.0,285.0,0,26,10,0.0,0.0,0.0,0.0,0.0
402,-15.0,765.0,315.0,0,26,11,0.0,0.0,0.0,0.0,0.0
403,-15.0,765.0,345.0,0,26,12,0.0,0.0,0.0,0.0,0.0
404,-15.0,765.0,375.0,0,26,13,0.0,0.0,0.0,0.0,0.0
405,-15.0,765.0,405.0,0,26,14,0.0,0.0,0.0,0.0,0.0
406,-15.0,795.0,-15.0,0,27,0,0.0,0.0,0.0,0.0,0.0
407,-15.0,795.0,15.0,0,27,1,0.0,0.0,0.0,0.0,0.0
408,-15.0,795.0,45.0,0,27,2,0.0,0.0,0.0,0.0,0.0
409,-15.0,795.0,75.0,0,27,3,0.0,0.0,0.0,0.0,0.0
410,-15.0,795.0,105.0,0,27,4,0.0,0.0,0.0,0.0,0.0
411,-15.0,795.0,135.0,0,27,5,0.0,0.0,0.0,0.0,0.0
412,-15.0,795.0,165.0,0,27,6,0.0,0.0,0.0,0.0,0.0
413,-15.0,795.0,195.0,0,27,7,0.0,0.0,0.0,0.0,0.0
414,-15.0,795.0,225.0,0,27,8,0.0,0.0,0.0,0.0,0.0
415,-15.0,795.0,255.0,0,27,9,0.0,0.0,0.0,0.0,0.0
416,-15.0,795.0,285.0,0,27,10,0.0,0.0,0.0,0.0,0.0
417,-15.0,795.0,315.0,0,27,11,0.0,0.0,0.0,0.0,0.0
418,-15.0,795.0,345.0,0,27,12,0.0,0.0,0.0,0.0,0.0
419,-15.0,795.0,375.0,0,27,13,0.0,0.0,0.0,0.0,0.0
420,-15.0,795.0,405.0,0,27,14,0.0,0.0,0.0,0.0,0.0
421,-15.0,825.0,-15.0,0,28,0,0.0,0.0,0.0,0.0,0.0
422,-15.0,825.0,15.0,0,28,1,0.0,0.0,0.0,0.0,0.0
423,-15.0,825.0,45.0,0,28,2,0.0,0.0,0.0,0.0,0.0
424,-15.0,825.0,75.0,0,28,3,0.0,0.0,0.0,0.0,0.0
425,-15.0,825.0,105.0,0,28,4,0.0,0.0,0.0,0.0,0.0
426,-15.0,825.0,135.0,0,28,5,0.0,0.0,0.0,0.0,0.0
427,-15.0,825.0,165.0,0,28,6,0.0,0.0,0.0,0.0,0.0
428,-15.0,825.0,195.0,0,28,7,0.0,0.0,0.0,0.0,0.0
429,-15.0,825.0,225.0,0,28,8,0.0,0.0,0.0,0.0,0.0
430,-15.0,825.0,255.0,0,28,9,0.0,0.0,0.0,0.0,0.0
431,-15.0,825.0,285.0,0,28,10,0.0,0.0,0.0,0.0,0.0
432,-15.0,825.0,315.0,0,28,11,0.0,0.0,0.0,0.0,0.0
433,-15.0,825.0,345.0,0,28,12,0.0,0.0,0.0,0.0,0.0
434,-15.0,825.0,375.0,0,28,13,0.0,0.0,0.0,0.0,0.0
435,-15.0,825.0,405.0,0,28,14,0.0,0.0,0.0,0.0,0.0
436,-15.0,855.0,-15.0,0,29,0,0.0,0.0,0.0,0.0,0.0
437,-15.0,855.0,15.0,0,29,1,0.0,0.0,0.0,0.0,0.0
438,-15.0,855.0,45.0,0,29,2,0.0,0.0,0.0,0.0,0.0
439,-15.0,855.0,75.0,0,29,3,0.0,0.0,0.0,0.0,0.0
440,-15.0,855.0,105.0,0,29,4,0.0,0.0,0.0,0.0,0.0
441,-15.0,855.0,135.0,0,29,5,0.0,0.0,0.0,0.0,0.0
442,-15.0,855.0,165.0,0,29,6,0.0,0.0,0.0,0.0,0.0
443,-15.0,855.0,195.0,0,29,7,0.0,0.0,0.0,0.0,0.0
444,-15.0,855.0,225.0,0,29,8,0.0,0.0,0.0,0.0,0.0
445,-15.0,855.0,255.0,0,29,9,0.0,0.0,0.0,0.0,0.0
446,-15.0,855.0,285.0,0,29,10,0.0,0.0,0.0,0.0,0.0
447,-15.0,855.0,315.0,0,29,11,0.0,0.0,0.0,0.0,0.0
448,-15.0,855.0,345.0,0,29,12,0.0,0.0,0.0,0.0,0.0
449,-15.0,855.0,375.0,0,29,13,0.0,0.0,0.0,0.0,0.0
450,-15.0,855.0,405.0,0,29,14,0.0,0.0,0.0,0.0,0.0
451,-15.0,885.0,-15.0,0,30,0,0.0,0.0,0.0,0.0,0.0
452,-15.0,885.0,15.0,0,30,1,0.0,0.0,0.0,0.0,0.0
453,-15.0,885.0,45.0,0,30,2,0.0,0.0,0.0,0.0,0.0
454,-15.0,885.0,75.0,0,30,3,0.0,0.0,0.0,0.0,0.0
455,-15.0,885.0,105.0,0,30,4,0.0,0.0,0.0,0.0,0.0
456,-15.0,885.0,135.0,0,30,5,0.0,0.0,0.0,0.0,0.0
457,-15.0,885.0,165.0,0,30,6,0.0,0.0,0.0,0.0,0.0
458,-15.0,885.0,195.0,0,30,7,0.0,0.0,0.0,0.0,0.0
459,-15.0,885.0,225.0,0,30,8,0.0,0.0,0.0,0.0,0.0
460,-15.0,885.0,255.0,0,30,9,0.0,0.0,0.0,0.0,0.0
461,-15.0,885.0,285.0,0,30,10,0.0,0.0,0.0,0.0,0.0
462,-15.0,885.0,315.0,0,30,11,0.0,0.0,0.0,0.0,0.0
463,-15.0,885.0,345.0,0,30,12,0.0,0.0,0.0,0.0,0.0
464,-15.0,885.0,375.0,0,30,13,0.0,0.0,0.0,0.0,0.0
465,-15.0,885.0,405.0,0,30,14,0.0,0.0,0.0,0.0,0.0
466,-15.0,915.0,-15.0,0,31,0,0.0,0.0,0.0,0.0,0.0
467,-15.0,915.0,15.0,0,31,1,0.0,0.0,0.0,0.0,0.0
468,-15.0,915.0,45.0,0,31,2,0.0,0.0,0.0,0.0,0.0
469,-15.0,915.0,75.0,0,31,3,0.0,0.0,0.0,0.0,0.0
470,-15.0,915.0,105.0,0,31,4,0.0,0.0,0.0,0.0,0.0
471,-15.0,915.0,135.0,0,31,5,0.0,0.0,0.0,0.0,0.0
472,-15.0,915.0,165.0,0,31,6,0.0,0.0,0.0,0.0,0.0
473,-15.0,915.0,195.0,0,31,7,0.0,0.0,0.0,0.0,0.0
474,-15.0,915.0,225.0,0,31,8,0.0,0.0,0.0,0.0,0.0
475,-15.0,915.0,255.0,0,31,9,0.0,0.0,0.0,0.0,0.0
476,-15.0,915.0,285.0,0,31,10,0.0,0.0,0.0,0.0,0.0
477,-15.0,915.0,315.0,0,31,11,0.0,0.0,0.0,0.0,0.0
478,-15.0,915.0,345.0,0,31,12,0.0,0.0,0.0,0.0,0.0
479,-15.0,915.0,375.0,0,31,13,0.0,0.0,0.0,0.0,0.0
480,-15.0,915.0,405.0,0,31,14,0.0,0.0,0.0,0.0,0.0
481,-15.0,945.0,-15.0,0,32,0,0.0,0.0,0.0,0.0,0.0
482,-15.0,945.0,15.0,0,32,1,0.0,0.0,0.0,0.0,0.0
483,-15.0,945.0,45.0,0,32,2,0.0,0.0,0.0,0.0,0.0
484,-15.0,945.0,75.0,0,32,3,0.0,0.0,0.0,0.0,0.0
485,-15.0,945.0,105.0,0,32,4,0.0,0.0,0.0,0.0,0.0
486,-15.0,945.0,135.0,0,32,5,0.0,0.0,0.0,0.0,0.0
487,-15.0,945.0,165.0,0,32,6,0.0,0.0,0.0,0.0,0.0
488,-15.0,945.0,195.0,0,32,7,0.0,0.0,0.0,0.0,0.0
489,-15.0,945.0,225.0,0,32,8,0.0,0.0,0.0,0.0,0.0
490,-15.0,945.0,255.0,0,32,9,0.0,0.0,0.0,0.0,0.0
491,-15.0,945.0,285.0,0,32,10,0.0,0.0,0.0,0.0,0.0
492,-15.0,945.0,315.0,0,32,11,0.0,0.0,0.0,0.0,0.0
493,-15.0,945.0,345.0,0,32,12,0.0,0.0,0.0,0.0,0.0
494,-15.0,945.0,375.0,0,32,13,0.0,0.0,0.0,0.0,0.0
495,-15.0,945.0,405.0,0,32,14,0.0,0.0,0.0,0.0,0.0
496,-15.0,975.0,-15.0,0,33,0,0.0,0.0,0.0,0.0,0.0
497,-15.0,975.0,15.0,0,33,1,0.0,0.0,0.0,0.0,0.0
498,-15.0,975.0,45.0,0,33,2,0.0,0.0,0.0,0.0,0.0
499,-15.0,975.0,75.0,0,33,3,0.0,0.0,0.0,0.0,0.0
500,-15.0,975.0,105.0,0,33,4,0.0,0.0,0.0,0.0,0.0
501,-15.0,975.0,135.0,0,33,5,0.0,0.0,0.0,0.0,0.0
502,-15.0,975.0,165.0,0,33,6,0.0,0.0,0.0,0.0,0.0
503,-15.0,975.0,195.0,0,33,7,0.0,0.0,0.0,0.0,0.0
504,-15.0,975.0,225.0,0,33,8,0.0,0.0,0.0,0.0,0.0
505,-15.0,975.0,255.0,0,33,9,0.0,0.0,0.0,0.0,0.0
506,-15.0,975.0,285.0,0,33,10,0.0,0.0,0.0,0.0,0.0
507,-15.0,975.0,315.0,0,33,11,0.0,0.0,0.0,0.0,0.0
508,-15.0,975.0,345.0,0,33,12,0.0,0.0,0.0,0.0,0.0
509,-15.0,975.0,375.0,0,33,13,0.0,0.0,0.0,0.0,0.0
510,-15.0,975.0,405.0,0,33,14,0.0,0.0,0.0,0.0,0.0
511,-15.0,1005.0,-15.0,0,34,0,0.0,0.0,0.0,0.0,0.0
512,-15.0,1005.0,15.0,0,34,1,0.0,0.0,0.0,0.0,0.0
513,-15.0,1005.0,45.0,0,34,2,0.0,0.0,0.0,0.0,0.0
514,-15.0,1005.0,75.0,0,34,3,0.0,0.0,0.0,0.0,0.0
515,-15.0,1005.0,105.0,0,34,4,0.0,0.0,0.0,0.0,0.0
516,-15.0,1005.0,135.0,0,34,5,0.0,0.0,0.0,0.0,0.0
517,-15.0,1005.0,165.0,0,34,6,0.0,0.0,0.0,0.0,0.0
518,-15.0,1005.0,195.0,0,34,7,0.0,0.0,0.0,0.0,0.0
519,-15.0,1005.0,225.0,0,34,8,0.0,0.0,0.0,0.0,0.0
520,-15.0,1005.0,255.0,0,34,9,0.0,0.0,0.0,0.0,0.0
521,-15.0,1005.0,285.0,0,34,10,0.0,0.0,0.0,0.0,0.0
522,-15.0,1005.0,315.0,0,34,11,0.0,0.0,0.0,0.0,0.0
523,-15.0,1005.0,345.0,0,34,12,0.0,0.0,0.0,0.0,0.0
524,-15.0,1005.0,375.0,0,34,13,0.0,0.0,0.0,0.0,0.0
525,-15.0,1005.0,405.0,0,34,14,0.0,0.0,0.0,0.0,0.0
526,-15.0,1035.0,-15.0,0,35,0,0.0,0.0,0.0,0.0,0.0
527,-15.0,1035.0,15.0,0,35,1,0.0,0.0,0.0,0.0,0.0
528,-15.0,1035.0,45.0,0,35,2,0.0,0.0,0.0,0.0,0.0
529,-15.0,1035.0,75.0,0,35,3,0.0,0.0,0.0,0.0,0.0
530,-15.0,1035.0,105.0,0,35,4,0.0,0.0,0.0,0.0,0.0
531,-15.0,1035.0,135.0,0,35,5,0.0,0.0,0.0,0.0,0.0
532,-15.0,1035.0,165.0,0,35,6,0.0,0.0,0.0,0.0,0.0
533,-15.0,1035.0,195.0,0,35,7,0.0,0.0,0.0,0.0,0.0
534,-15.0,1035.0,225.0,0,35,8,0.0,0.0,0.0,0.0,0.0
535,-15.0,1035.0,255.0,0,35,9,0.0,0.0,0.0,0.0,0.0
536,-15.0,1035.0,285.0,0,35,10,0.0,0.0,0.0,0.0,0.0
537,-15.0,1035.0,315.0,0,35,11,0.0,0.0,0.0,0.0,0.0
538,-15.0,1035.0,345.0,0,35,12,0.0,0.0,0.0,0.0,0.0
539,-15.0,1035.0,375.0,0,35,13,0.0,0.0,0.0,0.0,0.0
540,-15.0,1035.0,405.0,0,35,14,0.0,0.0,0.0,0.0,0.0
541,-15.0,1065.0,-15.0,0,36,0,0.0,0.0,0.0,0.0,0.0
542,-15.0,1065.0,15.0,0,36,1,0.0,0.0,0.0,0.0,0.0
543,-15.0,1065.0,45.0,0,36,2,0.0,0.0,0.0,0.0,0.0
544,-15.0,1065.0,75.0,0,36,3,0.0,0.0,0.0,0.0,0.0
545,-15.0,1065.0,105.0,0,36,4,0.0,0.0,0.0,0.0,0.0
546,-15.0,1065.0,135.0,0,36,5,0.0,0.0,0.0,0.0,0.0
547,-15.0,1065.0,165.0,0,36,6,0.0,0.0,0.0,0.0,0.0
548,-15.0,1065.0,195.0,0,36,7,0.0,0.0,0.0,0.0,0.0
549,-15.0,1065.0,225.0,0,36,8,0.0,0.0,0.0,0.0,0.0
550,-15.0,1065.0,255.0,0,36,9,0.0,0.0,0.0,0.0,0.0
551,-15.0,1065.0,285.0,0,36,10,0.0,0.0,0.0,0.0,0.0
552,-15.0,1065.0,315.0,0,36,11,0.0,0.0,0.0,0.0,0.0
553,-15.0,1065.0,345.0,0,36,12,0.0,0.0,0.0,0.0,0.0
554,-15.0,1065.0,375.0,0,36,13,0.0,0.0,0.0,0.0,0.0
555,-15.0,1065.0,405.0,0,36,14,0.0,0.0,0.0,0.0,0.0
556,-15.0,1095.0,-15.0,0,37,0,0.0,0.0,0.0,0.0,0.0
557,-15.0,1095.0,15.0,0,37,1,0.0,0.0,0.0,0.0,0.0
558,-15.0,1095.0,45.0,0,37,2,0.0,0.0,0.0,0.0,0.0
559,-15.0,1095.0,75.0,0,37,3,0.0,0.0,0.0,0.0,0.0
560,-15.0,1095.0,105.0,0,37,4,0.0,0.0,0.0,0.0,0.0
561,-15.0,1095.0,135.0,0,37,5,0.0,0.0,0.0,0.0,0.0
562,-15.0,1095.0,165.0,0,37,6,0.0,0.0,0.0,0.0,0.0
563,-15.0,1095.0,195.0,0,37,7,0.0,0.0,0.0,0.0,0.0
564,-15.0,1095.0,225.0,0,37,8,0.0,0.0,0.0,0.0,0.0
565,-15.0,1095.0,255.0,0,37,9,0.0,0.0,0.0,0.0,0.0
566,-15.0,1095.0,285.0,0,37,10,0.0,0.0,0.0,0.0,0.0
567,-15.0,1095.0,315.0,0,37,11,0.0,0.0,0.0,0.0,0.0
568,-15.0,1095.0,345.0,0,37,12,0.0,0.0,0.0,0.0,0.0
569,-15.0,1095.0,375.0,0,37,13,0.0,0.0,0.0,0.0,0.0
570,-15.0,1095.0,405.0,0,37,14,0.0,0.0,0.0,0.0,0.0
571,-15.0,1125.0,-15.0,0,38,0,0.0,0.0,0.0,0.0,0.0
572,-15.0,1125.0,15.0,0,38,1,0.0,0.0,0.0,0.0,0.0
573,-15.0,1125.0,45.0,0,38,2,0.0,0.0,0.0,0.0,0.0
574,-15.0,1125.0,75.0,0,38,3,0.0,0.0,0.0,0.0,0.0
575,-15.0,1125.0,105.0,0,38,4,0.0,0.0,0.0,0.0,0.0
576,-15.0,1125.0,135.0,0,38,5,0.0,0.0,0.0,0.0,0.0
577,-15.0,1125.0,165.0,0,38,6,0.0,0.0,0.0,0.0,0.0
578,-15.0,1125.0,195.0,0,38,7,0.0,0.0,0.0,0.0,0.0
579,-15.0,1125.0,225.0,0,38,8,0.0,0.0,0.0,0.0,0.0
580,-15.0,1125.0,255.0,0,38,9,0.0,0.0,0.0,0.0,0.0
581,-15.0,1125.0,285.0,0,38,10,0.0,0.0,0.0,0.0,0.0
582,-15.0,1125.0,315.0,0,38,11,0.0,0.0,0.0,0.0,0.0
583,-15.0,1125.0,345.0,0,38,12,0.0,0.0,0.0,0.0,0.0
584,-15.0,1125.0,375.0,0,38,13,0.0,0.0,0.0,0.0,0.0
585,-15.0,1125.0,405.0,0,38,14,0.0,0.0,0.0,0.0,0.0
586,-15.0,1155.0,-15.0,0,39,0,0.0,0.0,0.0,0.0,0.0
587,-15.0,1155.0,15.0,0,39,1,0.0,0.0,0.0,0.0,0.0
588,-15.0,1155.0,45.0,0,39,2,0.0,0.0,0.0,0.0,0.0
589,-15.0,1155.0,75.0,0,39,3,0.0,0.0,0.0,0.0,0.0
590,-15.0,1155.0,105.0,0,39,4,0.0,0.0,0.0,0.0,0.0
591,-15.0,1155.0,135.0,0,39,5,0.0,0.0,0.0,0.0,0.0
592,-15.0,1155.0,165.0,0,39,6,0.0,0.0,0.0,0.0,0.0
593,-15.0,1155.0,195.0,0,39,7,0.0,0.0,0.0,0.0,0.0
594,-15.0,1155.0,225.0,0,39,8,0.0,0.0,0.0,0.0,0.0
595,-15.0,1155.0,255.0,0,39,9,0.0,0.0,0.0,0.0,0.0
596,-15.0,1155.0,285.0,0,39,10,0.0,0.0,0.0,0.0,0.0
597,-15.0,1155.0,315.0,0,39,11,0.0,0.0,0.0,0.0,0.0
598,-15.0,1155.0,345.0,0,39,12,0.0,0.0,0.0,0.0,0.0
599,-15.0,1155.0,375.0,0,39,13,0.0,0.0,0.0,0.0,0.0
600,-15.0,1155.0,405.0,0,39,14,0.0,0.0,0.0,0.0,0.0
601,-15.0,1185.0,-15.0,0,40,0,0.0,0.0,0.0,0.0,0.0
602,-15.0,1185.0,15.0,0,40,1,0.0,0.0,0.0,0.0,0.0
603,-15.0,1185.0,45.0,0,40,2,0.0,0.0,0.0,0.0,0.0
604,-15.0,1185.0,75.0,0,40,3,0.0,0.0,0.0,0.0,0.0
605,-15.0,1185.0,105.0,0,40,4,0.0,0.0,0.0,0.0,0.0
606,-15.0,1185.0,135.0,0,40,5,0.0,0.0,0.0,0.0,0.0
607,-15.0,1185.0,165.0,0,40,6,0.0,0.0,0.0,0.0,0.0
608,-15.0,1185.0,195.0,0,40,7,0.0,0.0,0.0,0.0,0.0
609,-15.0,1185.0,225.0,0,40,8,0.0,0.0,0.0,0.0,0.0
610,-15.0,1185.0,255.0,0,40,9,0.0,0.0,0.0,0.0,0.0
611,-15.0,1185.0,285.0,0,40,10,0.0,0.0,0.0,0.0,0.0
612,-15.0,1185.0,315.0,0,40,11,0.0,0.0,0.0,0.0,0.0
613,-15.0,1185.0,345.0,0,40,12,0.0,0.0,0.0,0.0,0.0
614,-15.0,1185.0,375.0,0,40,13,0.0,0.0,0.0,0.0,0.0
615,-15.0,1185.0,405.0,0,40,14,0.0,0.0,0.0,0.0,0.0
616,-15.0,1215.0,-15.0,0,41,0,0.0,0.0,0.0,0.0,0.0
617,-15.0,1215.0,15.0,0,41,1,0.0,0.0,0.0,0.0,0.0
618,-15.0,1215.0,45.0,0,41,2,0.0,0.0,0.0,0.0,0.0
619,-15.0,1215.0,75.0,0,41,3,0.0,0.0,0.0,0.0,0.0
620,-15.0,1215.0,105.0,0,41,4,0.0,0.0,0.0,0.0,0.0
621,-15.0,1215.0,135.0,0,41,5,0.0,0.0,0.0,0.0,0.0
622,-15.0,1215.0,165.0,0,41,6,0.0,0.0,0.0,0.0,0.0
623,-15.0,1215.0,195.0,0,41,7,0.0,0.0,0.0,0.0,0.0
624,-15.0,1215.0,225.0,0,41,8,0.0,0.0,0.0,0.0,0.0
625,-15.0,1215.0,255.0,0,41,9,0.0,0.0,0.0,0.0,0.0
626,-15.0,1215.0,285.0,0,41,10,0.0,0.0,0.0,0.0,0.0
627,-15.0,1215.0,315.0,0,41,11,0.0,0.0,0.0,0.0,0.0
628,-15.0,1215.0,345.0,0,41,12,0.0,0.0,0.0,0.0,0.0
629,-15.0,1215.0,375.0,0,41,13,0.0,0.0,0.0,0.0,0.0
630,-15.0,1215.0,405.0,0,41,14,0.0,0.0,0.0,0.0,0.0
631,-15.0,1245.0,-15.0,0,42,0,0.0,0.0,0.0,0.0,0.0
632,-15.0,1245.0,15.0,0,42,1,0.0,0.0,0.0,0.0,0.0
633,-15.0,1245.0,45.0,0,42,2,0.0,0.0,0.0,0.0,0.0
634,-15.0,1245.0,75.0,0,42,3,0.0,0.0,0.0,0.0,0.0
635,-15.0,1245.0,105.0,0,42,4,0.0,0.0,0.0,0.0,0.0
636,-15.0,1245.0,135.0,0,42,5,0.0,0.0,0.0,0.0,0.0
637,-15.0,1245.0,165.0,0,42,6,0.0,0.0,0.0,0.0,0.0
638,-15.0,1245.0,195.0,0,42,7,0.0,0.0,0.0,0.0,0.0
639,-15.0,1245.0,225.0,0,42,8,0.0,0.0,0.0,0.0,0.0
640,-15.0,1245.0,255.0,0,42,9,0.0,0.0,0.0,0.0,0.0
641,-15.0,1245.0,285.0,0,42,10,0.0,0.0,0.0,0.0,0.0
642,-15.0,1245.0,315.0,0,42,11,0.0,0.0,0.0,0.0,0.0
643,-15.0,1245.0,345.0,0,42,12,0.0,0.0,0.0,0.0,0.0
644,-15.0,1245.0,375.0,0,42,13,0.0,0.0,0.0,0.0,0.0
645,-15.0,1245.0,405.0,0,42,14,0.0,0.0,0.0,0.0,0.0
646,15.0,-15.0,-15.0,1,0,0,0.0,0.0,0.0,0.0,0.0
647,15.0,-15.0,15.0,1,0,1,0.0,0.0,0.0,0.0,0.0
648,15.0,-15.0,45.0,1,0,2,0.0,0.0,0.0,0.0,0.0
649,15.0,-15.0,75.0,1,0,3,0.0,0.0,0.0,0.0,0.0
650,15.0,-15.0,105.0,1,0,4,0.0,0.0,0.0,0.0,0.0
651,15.0,-15.0,135.0,1,0,5,0.0,0.0,0.0,0.0,0.0
652,15.0,-15.0,165.0,1,0,6,0.0,0.0,0.0,0.0,0.0
653,15.0,-15.0,195.0,1,0,7,0.0,0.0,0.0,0.0,0.0
654,15.0,-15.0,225.0,1,0,8,0.0,0.0,0.0,0.0,0.0
655,15.0,-15.0,255.0,1,0,9,0.0,0.0,0.0,0.0,0.0
656,15.0,-15.0,285.0,1,0,10,0.0,0.0,0.0,0.0,0.0
657,15.0,-15.0,315.0,1,0,11,0.0,0.0,0.0,0.0,0.0
658,15.0,-15.0,345.0,1,0,12,0.0,0.0,0.0,0.0,0.0
659,15.0,-15.0,375.0,1,0,13,0.0,0.0,0.0,0.0,0.0
660,15.0,-15.0,405.0,1,0,14,0.0,0.0,0.0,0.0,0.0
661,15.0,15.0,-15.0,1,1,0,0.0,0.0,0.0,0.0,0.0
662,15.0,15.0,15.0,1,1,1,0.0,0.0,0.0,0.0,0.0
663,15.0,15.0,45.0,1,1,2,0.0,0.0,0.0,0.0,0.0
664,15.0,15.0,75.0,1,1,3,0.0,0.0,0.0,0.0,0.0
665,15.0,15.0,105.0,1,1,4,0.0,0.0,0.0,0.0,0.0
666,15.0,15.0,135.0,1,1,5,0.0,0.0,0.0,0.0,0.0
667,15.0,15.0,165.0,1,1,6,0.0,0.0,0.0,0.0,0.0
668,15.0,15.0,195.0,1,1,7,0.0,0.0,0.0,0.0,0.0
669,15.0,15.0,225.0,1,1,8,0.0,0.0,0.0,0.0,0.0
670,15.0,15.0,255.0,1,1,9,0.0,0.0,0.0,0.0,0.0
671,15.0,15.0,285.0,1,1,10,0.0,0.0,0.0,0.0,0.0
672,15.0,15.0,315.0,1,1,11,0.0,0.0,0.0,0.0,0.0
673,15.0,15.0,345.0,1,1,12,0.0,0.0,0.0,0.0,0.0
